timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),pressure(hPa),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1733976057142,36.016162,129.324678,0.000000,9.533840,-0.442564,2.253919,1016.524170,0.086362,-0.555818,-1.602696,-27.225990,true,true,true,false
1733976057196,36.016162,129.324678,0.000000,9.085235,-0.407516,3.669157,1016.524170,0.039368,-0.471156,0.379438,-25.039257,true,true,true,false
1733976062165,36.016162,129.324678,0.000000,8.980820,-0.347771,3.923533,1016.536377,0.007313,-0.001783,-0.016196,-27.326397,true,true,true,false
1733976062207,36.016162,129.324678,0.000000,8.981045,-0.349225,3.922900,1016.536377,0.007088,-0.012300,-0.015563,-25.446097,true,true,true,false
1733976067175,36.016162,129.324678,0.000000,9.514623,-0.429403,2.336145,1016.517822,0.170222,0.209137,0.457888,-27.173145,true,true,true,false
1733976067226,36.016162,129.324678,0.000000,9.514623,-0.429403,2.336145,1016.533936,0.170222,0.209137,0.457888,-27.305258,true,true,true,false
1733976072235,36.016162,129.324678,0.000000,8.766608,-0.355819,4.380651,1016.543457,-0.060991,0.039784,-0.042357,-27.384527,true,true,true,false
1733976072256,36.016162,129.324678,0.000000,8.766608,-0.355819,4.380651,1016.543457,-0.060991,0.039784,-0.042357,-27.384527,true,true,true,false
1733976077235,36.016162,129.324678,0.000000,8.770848,-0.354968,4.372223,1016.561523,-0.012559,0.007809,-0.009988,-27.532494,true,true,true,false
1733976077273,36.016162,129.324678,0.000000,8.770848,-0.354968,4.372223,1016.561523,-0.012559,0.007809,-0.009988,-27.532494,true,true,true,false
1733976082158,36.016162,129.324678,0.000000,8.822165,-0.305058,4.271598,1016.571045,0.005556,0.005782,0.018812,-27.611763,true,true,true,false
1733976082180,36.016162,129.324678,0.000000,8.822165,-0.305058,4.271598,1016.571045,0.005556,0.005782,0.018812,-27.611763,true,true,true,false
1733976087170,36.016162,129.324678,0.000000,8.975784,-0.460015,3.923501,1016.541992,0.299652,-0.126565,-0.159816,-27.368673,true,true,true,false
1733976087203,36.016162,129.324678,0.000000,8.975784,-0.460015,3.923501,1016.541992,0.299652,-0.126565,-0.159816,-27.368673,true,true,true,false
1733976092293,36.016162,129.324678,0.000000,8.956374,-0.391172,3.974981,1016.546631,-0.064010,0.020071,-0.036519,-25.316516,true,true,true,false
1733976092319,36.016162,129.324678,0.000000,8.956374,-0.391172,3.974981,1016.555176,-0.064010,0.020071,-0.036519,-27.479649,true,true,true,false
1733976097223,36.016162,129.324678,0.000000,8.952062,-0.410118,3.982776,1016.548096,-0.026178,0.003104,0.003569,-25.336031,true,true,true,false
1733976097248,36.016162,129.324678,0.000000,8.952062,-0.410118,3.982776,1016.549561,-0.026178,0.003104,0.003569,-27.432087,true,true,true,false
1733976102229,36.016162,129.324678,0.000000,9.246690,-0.389626,3.242999,1016.516602,0.011988,0.004160,-0.001250,-27.162575,true,true,true,false
1733976102272,36.016162,129.324678,0.000000,9.246690,-0.389626,3.242999,1016.516602,0.011988,0.004160,-0.001250,-27.162575,true,true,true,false
1733976107235,36.016162,129.324678,0.000000,9.211387,-0.452465,3.334018,1016.572510,-0.062842,0.035874,0.001105,-27.627617,true,true,true,false
1733976107275,36.016162,129.324678,0.000000,9.211387,-0.452465,3.334018,1016.572510,-0.062842,0.035874,0.001105,-27.627617,true,true,true,false
1733976112256,36.016162,129.324678,0.000000,9.191511,-0.353683,3.400180,1016.580322,-0.004660,0.004129,0.004375,-25.581009,true,true,true,false
1733976112285,36.016162,129.324678,0.000000,9.191511,-0.353683,3.400180,1016.580322,-0.004660,0.004129,0.004375,-25.581009,true,true,true,false
1733976117359,36.016162,129.324678,0.000000,9.188946,-1.020216,3.269973,1016.539063,-0.121804,0.086477,0.230350,-27.347534,true,true,true,false
1733976117410,36.016162,129.324678,0.000000,9.188946,-1.020216,3.269973,1016.539063,-0.121804,0.086477,0.230350,-27.347534,true,true,true,false
1733976122288,36.016162,129.324678,0.000000,9.186179,-1.181588,3.223077,1016.521484,-0.023270,0.020400,-0.055548,-27.199568,true,true,true,false
1733976122328,36.016162,129.324678,0.000000,9.186179,-1.181588,3.223077,1016.534180,-0.023270,0.020400,-0.055548,-27.305258,true,true,true,false
1733976127393,36.016162,129.324678,0.000000,9.124138,-0.995680,3.453808,1016.521484,-0.021084,0.009269,-0.003763,-25.098155,true,true,true,false
1733976127433,36.016162,129.324678,0.000000,9.124138,-0.995680,3.453808,1016.501221,-0.021084,0.009269,-0.003763,-27.035748,true,true,true,false
1733976132342,36.016162,129.324678,0.000000,9.094984,-1.016532,3.523935,1016.523438,-0.018266,-0.005792,0.000330,-27.215422,true,true,true,false
1733976132369,36.016162,129.324678,0.000000,9.094984,-1.016532,3.523935,1016.523438,-0.018266,-0.005792,0.000330,-27.215422,true,true,true,false
1733976137379,36.016162,129.324678,0.000000,9.100912,-1.037677,3.502407,1016.541504,-0.005040,0.003382,0.019464,-27.368673,true,true,true,false
1733976137401,36.016162,129.324678,0.000000,9.100912,-1.037677,3.502407,1016.541504,-0.005040,0.003382,0.019464,-27.368673,true,true,true,false
1733976142374,36.016162,129.324678,0.000000,9.107907,-1.118387,3.459091,1016.556152,-0.009642,-0.002099,-0.001863,-27.490217,true,true,true,false
1733976142404,36.016162,129.324678,0.000000,9.107907,-1.118387,3.459091,1016.556152,-0.009642,-0.002099,-0.001863,-27.490217,true,true,true,false
1733976147395,36.016162,129.324678,0.000000,9.102424,-1.074980,3.487173,1016.560303,0.000630,-0.004805,-0.013186,-25.363651,true,true,true,false
1733976147424,36.016162,129.324678,0.000000,9.102424,-1.074980,3.487173,1016.538086,0.000630,-0.004805,-0.013186,-27.336966,true,true,true,false
1733976152404,36.016162,129.324678,0.000000,8.887582,-1.644673,3.804751,1016.550293,0.004783,0.023798,-0.002759,-25.217333,true,true,true,false
1733976152445,36.016162,129.324678,0.000000,8.887582,-1.644673,3.804751,1016.542480,0.004783,0.023798,-0.002759,-27.373959,true,true,true,false
1733976157437,36.016162,129.324678,0.000000,8.894589,-1.608370,3.803889,1016.541992,0.002563,-0.007716,0.000498,-25.118148,true,true,true,false
1733976157470,36.016162,129.324678,0.000000,8.894589,-1.608370,3.803889,1016.541992,0.002563,-0.007716,0.000498,-25.118148,true,true,true,false
1733976162448,36.016162,129.324678,0.000000,8.897673,-1.626755,3.788828,1016.569336,0.004269,0.020246,0.013164,-27.595909,true,true,true,false
1733976162471,36.016162,129.324678,0.000000,8.897195,-1.620130,3.792786,1016.569336,-0.014407,0.008832,-0.024312,-25.270714,true,true,true,false
1733976167465,36.016162,129.324678,0.000000,8.900536,-1.635678,3.778254,1016.553467,-0.003383,-0.011533,0.002190,-27.469080,true,true,true,false
1733976167526,36.016162,129.324678,0.000000,8.901561,-1.635926,3.775740,1016.539551,-0.018773,0.003080,-0.002478,-27.352819,true,true,true,false
1733976172473,36.016162,129.324678,0.000000,8.898914,-1.641900,3.779374,1016.574219,-0.006550,-0.002917,-0.001324,-27.638186,true,true,true,false
1733976172509,36.016162,129.324678,0.000000,8.898914,-1.641900,3.779374,1016.574219,-0.006550,-0.002917,-0.001324,-27.638186,true,true,true,false
1733976177499,36.016162,129.324678,0.000000,8.903632,-1.423608,3.856011,1016.576172,-0.001691,-0.015307,-0.010923,-27.654039,true,true,true,false
1733976177521,36.016162,129.324678,0.000000,8.903632,-1.423608,3.856011,1016.564941,-0.001691,-0.015307,-0.010923,-27.564201,true,true,true,false
1733976182412,36.016162,129.324678,0.000000,8.887495,-1.482087,3.871177,1016.571045,-0.014284,-0.019078,-0.021301,-27.611763,true,true,true,false
1733976182462,36.016162,129.324678,0.000000,8.890265,-1.482422,3.864686,1016.545654,-0.021842,0.012382,0.001950,-24.854372,true,true,true,false
1733976187417,36.016162,129.324678,0.000000,8.887189,-1.506613,3.862408,1016.566895,-0.002007,0.003054,-0.014925,-27.580055,true,true,true,false
1733976187445,36.016162,129.324678,0.000000,8.887189,-1.506613,3.862408,1016.566895,-0.002007,0.003054,-0.014925,-27.580055,true,true,true,false
1733976192461,36.016162,129.324678,0.000000,8.887379,-1.501051,3.864125,1016.547852,-0.002197,0.019040,-0.007066,-27.421518,true,true,true,false
1733976192481,36.016162,129.324678,0.000000,8.887379,-1.501051,3.864125,1016.547852,-0.002197,0.019040,-0.007066,-27.421518,true,true,true,false
1733976197491,36.016162,129.324678,0.000000,9.190587,-1.175311,3.212757,1016.561523,-0.044437,0.030882,-0.119448,-27.532494,true,true,true,false
1733976197510,36.016162,129.324678,0.000000,9.190587,-1.175311,3.212757,1016.575684,-0.044437,0.030882,-0.119448,-27.648754,true,true,true,false
1733976202503,36.016162,129.324678,0.000000,9.227221,-1.150854,3.115126,1016.571289,-0.011640,-0.003151,-0.029000,-25.257597,true,true,true,false
1733976202524,36.016162,129.324678,0.000000,9.227221,-1.150854,3.115126,1016.568604,-0.011640,-0.003151,-0.029000,-27.590624,true,true,true,false
1733976207498,36.016162,129.324678,0.000000,9.161216,-0.685699,3.431062,1016.544922,-0.072527,0.091937,0.088415,-24.982601,true,true,true,false
1733976207527,36.016162,129.324678,0.000000,9.161216,-0.685699,3.431062,1016.572021,-0.072527,0.091937,0.088415,-27.622332,true,true,true,false
1733976212517,36.016162,129.324678,0.000000,9.480835,-0.556557,2.444185,1016.593506,0.457795,-0.365211,-1.175258,-27.802006,true,true,true,false
1733976212553,36.016162,129.324678,0.000000,9.480835,-0.556557,2.444185,1016.593506,0.457795,-0.365211,-1.175258,-27.802006,true,true,true,false
1733976217539,36.016162,129.324678,0.000000,9.354199,-0.549960,2.892514,1016.574463,-0.090734,0.095061,0.387542,-27.643469,true,true,true,false
1733976217568,36.016162,129.324678,0.000000,9.413689,-0.550459,2.692487,1016.574463,-0.140646,0.157810,-0.006192,-24.819355,true,true,true,false
1733976222560,36.016162,129.324678,0.000000,9.499730,-0.610390,2.356380,1016.545166,-0.085430,-0.019285,-0.397923,-27.395096,true,true,true,false
1733976222582,36.016162,129.324678,0.000000,9.328595,-0.579026,2.968531,1016.545166,-0.077101,0.107368,0.198997,-24.936457,true,true,true,false
1733976227581,36.016162,129.324678,0.000000,9.352176,-0.580251,2.893133,1016.531494,-0.062374,0.075075,0.135532,-27.284121,true,true,true,false
1733976227600,36.016162,129.324678,0.000000,9.352176,-0.580251,2.893133,1016.531494,-0.062374,0.075075,0.135532,-27.284121,true,true,true,false
1733976232578,36.016162,129.324678,0.000000,9.345198,-0.596565,2.912328,1016.546143,0.219937,-0.155215,0.169009,-27.405664,true,true,true,false
1733976232610,36.016162,129.324678,0.000000,9.345198,-0.596565,2.912328,1016.547363,0.219937,-0.155215,0.169009,-27.416233,true,true,true,false
1733976237613,36.016162,129.324678,0.000000,9.504378,-0.495831,2.364554,1016.575195,-0.046983,-0.133844,0.223578,-27.648754,true,true,true,false
1733976237637,36.016162,129.324678,0.000000,9.504378,-0.495831,2.364554,1016.575195,-0.046983,-0.133844,0.223578,-27.648754,true,true,true,false
1733976242628,36.016162,129.324678,0.000000,9.309499,-0.528665,3.037077,1016.533691,0.054523,-0.010030,-0.262197,-27.299974,true,true,true,false
1733976242660,36.016162,129.324678,0.000000,9.309499,-0.528665,3.037077,1016.533691,0.054523,-0.010030,-0.262197,-27.299974,true,true,true,false
1733976247678,36.016162,129.324678,0.000000,9.196688,-0.590108,3.353028,1016.487549,0.006923,-0.015625,-0.005934,-26.919487,true,true,true,false
1733976247699,36.016162,129.324678,0.000000,9.196688,-0.590108,3.353028,1016.487549,0.006923,-0.015625,-0.005934,-26.919487,true,true,true,false
1733976252669,36.016162,129.324678,0.000000,9.346165,-0.587817,2.910970,1016.521240,0.008281,0.003632,0.009956,-24.739266,true,true,true,false
1733976252698,36.016162,129.324678,0.000000,9.346165,-0.587817,2.910970,1016.521240,0.008281,0.003632,0.009956,-24.739266,true,true,true,false
1733976257692,36.016162,129.324678,0.000000,9.345355,-0.567367,2.917639,1016.495850,0.013879,-0.007241,-0.015867,-24.508841,true,true,true,false
1733976257714,36.016162,129.324678,0.000000,9.345355,-0.567367,2.917639,1016.502441,0.013879,-0.007241,-0.015867,-27.041031,true,true,true,false
1733976262606,36.016162,129.324678,0.000000,9.149862,-0.682836,3.461776,1016.531982,0.072902,-0.483140,0.146286,-24.778921,true,true,true,false
1733976262628,36.016162,129.324678,0.000000,9.149862,-0.682836,3.461776,1016.517578,0.072902,-0.483140,0.146286,-27.167860,true,true,true,false
1733976267719,36.016162,129.324678,0.000000,9.178643,-0.443784,3.424284,1016.529541,-0.006157,0.015222,-0.007758,-27.268267,true,true,true,false
1733976267751,36.016162,129.324678,0.000000,9.178643,-0.443784,3.424284,1016.529541,-0.006157,0.015222,-0.007758,-27.268267,true,true,true,false
1733976272657,36.016162,129.324678,0.000000,9.142507,-0.452038,3.518552,1016.554932,0.015615,-0.038773,0.003318,-24.926824,true,true,true,false
1733976272678,36.016162,129.324678,0.000000,9.142507,-0.452038,3.518552,1016.554932,0.015615,-0.038773,0.003318,-24.926824,true,true,true,false
1733976277644,36.016162,129.324678,0.000000,9.154609,-0.461697,3.485705,1016.542969,0.005906,-0.014749,0.009829,-27.379242,true,true,true,false
1733976277689,36.016162,129.324678,0.000000,9.155504,-0.459453,3.483642,1016.542969,0.012194,-0.009810,0.002315,-24.349648,true,true,true,false
1733976282674,36.016162,129.324678,0.000000,9.222508,-0.389149,3.311198,1016.552979,0.012227,0.027624,0.007166,-27.463795,true,true,true,false
1733976282700,36.016162,129.324678,0.000000,9.234846,-0.364546,3.279458,1016.552979,0.035802,-0.023315,-0.006584,-24.837590,true,true,true,false
1733976287691,36.016162,129.324678,0.000000,9.302110,-0.752204,3.012500,1016.518555,0.085855,-0.193505,-0.180159,-27.178429,true,true,true,false
1733976287720,36.016162,129.324678,0.000000,9.302110,-0.752204,3.012500,1016.493896,0.085855,-0.193505,-0.180159,-26.972332,true,true,true,false
1733976292713,36.016162,129.324678,0.000000,9.668953,-1.150989,1.164795,1016.517090,0.389388,0.387239,0.250179,-27.162575,true,true,true,false
1733976292740,36.016162,129.324678,0.000000,9.668953,-1.150989,1.164795,1016.517090,0.389388,0.387239,0.250179,-27.162575,true,true,true,false
1733976297698,36.016162,129.324678,0.000000,9.305519,-1.065194,2.905651,1016.516602,-0.080360,0.076389,0.053582,-24.588500,true,true,true,false
1733976297720,36.016162,129.324678,0.000000,9.305519,-1.065194,2.905651,1016.524170,-0.080360,0.076389,0.053582,-27.225990,true,true,true,false
1733976302713,36.016162,129.324678,0.000000,9.251359,-1.073520,3.070806,1016.516113,0.002530,0.024859,-0.006228,-27.157291,true,true,true,false
1733976302749,36.016162,129.324678,0.000000,9.251359,-1.073520,3.070806,1016.516113,0.002530,0.024859,-0.006228,-27.157291,true,true,true,false
1733976307745,36.016162,129.324678,0.000000,9.216283,-1.116184,3.159814,1016.528320,0.008876,0.022034,0.002927,-24.674136,true,true,true,false
1733976307768,36.016162,129.324678,0.000000,9.216283,-1.116184,3.159814,1016.528320,0.008876,0.022034,0.002927,-24.674136,true,true,true,false
1733976312769,36.016162,129.324678,0.000000,9.308112,-1.414826,2.743636,1016.569336,-0.288855,0.222514,0.198838,-24.892865,true,true,true,false
1733976312806,36.016162,129.324678,0.000000,9.308112,-1.414826,2.743636,1016.569580,-0.288855,0.222514,0.198838,-27.601192,true,true,true,false
1733976317795,36.016162,129.324678,0.000000,9.267016,-1.543109,2.812715,1016.544434,-0.120867,-0.111285,0.309324,-24.659536,true,true,true,false
1733976317824,36.016162,129.324678,0.000000,9.267016,-1.543109,2.812715,1016.545166,-0.120867,-0.111285,0.309324,-27.395096,true,true,true,false
1733976322803,36.016162,129.324678,0.000000,9.757195,-0.512302,0.839458,1016.580322,0.056937,-0.131738,-0.102044,-27.691031,true,true,true,false
1733976322844,36.016162,129.324678,0.000000,9.687510,-0.459830,1.452859,1016.580322,0.028460,0.110276,0.062671,-24.748298,true,true,true,false
1733976327859,36.016162,129.324678,0.000000,9.699844,-0.459536,1.368135,1016.614258,-0.070065,0.076464,-0.010623,-27.971111,true,true,true,false
1733976327881,36.016162,129.324678,0.000000,9.699841,-0.455775,1.369470,1016.614258,-0.058092,0.060732,-0.052659,-25.078814,true,true,true,false
1733976332829,36.016162,129.324678,0.000000,9.682672,-0.463898,1.483501,1016.545410,0.026115,0.001817,0.022452,-27.400381,true,true,true,false
1733976332871,36.016162,129.324678,0.000000,9.682672,-0.463898,1.483501,1016.545410,0.026115,0.001817,0.022452,-27.400381,true,true,true,false
1733976337744,36.016162,129.324678,0.000000,9.500433,-0.947024,2.239408,1016.587158,0.088644,-0.312326,0.063813,-27.743876,true,true,true,false
1733976337795,36.016162,129.324678,0.000000,9.459715,-1.007443,2.380971,1016.587158,0.057536,0.499872,0.590233,-24.547609,true,true,true,false
1733976342766,36.016162,129.324678,0.000000,9.405599,-1.071955,2.560423,1016.567383,-0.024817,0.004141,0.013344,-27.580055,true,true,true,false
1733976342807,36.016162,129.324678,0.000000,9.405599,-1.071955,2.560423,1016.562012,-0.024817,0.004141,0.013344,-27.537779,true,true,true,false
1733976347797,36.016162,129.324678,0.000000,9.398035,-1.062753,2.591847,1016.554688,0.030630,0.028458,0.025016,-27.474363,true,true,true,false
1733976347833,36.016162,129.324678,0.000000,9.398035,-1.062753,2.591847,1016.555176,0.030630,0.028458,0.025016,-27.479649,true,true,true,false
1733976352801,36.016162,129.324678,0.000000,9.386436,-1.037484,2.643600,1016.612061,-0.008048,0.010372,-0.007584,-27.955257,true,true,true,false
1733976352834,36.016162,129.324678,0.000000,9.386436,-1.037484,2.643600,1016.612061,-0.008048,0.010372,-0.007584,-27.955257,true,true,true,false
1733976357824,36.016162,129.324678,0.000000,9.423310,-1.089390,2.486858,1016.568359,0.113094,0.033547,0.134793,-27.590624,true,true,true,false
1733976357843,36.016162,129.324678,0.000000,9.423310,-1.089390,2.486858,1016.568359,0.113094,0.033547,0.134793,-27.590624,true,true,true,false
1733976362859,36.016162,129.324678,0.000000,9.470346,-0.753297,2.432104,1016.546387,-0.020133,-0.032001,-0.136065,-27.405664,true,true,true,false
1733976362884,36.016162,129.324678,0.000000,9.470346,-0.753297,2.432104,1016.546387,-0.020133,-0.032001,-0.136065,-27.405664,true,true,true,false
1733976367849,36.016162,129.324678,0.000000,9.521321,-0.868100,2.181988,1016.561279,0.024660,-0.017755,0.032649,-24.725150,true,true,true,false
1733976367883,36.016162,129.324678,0.000000,9.521321,-0.868100,2.181988,1016.561279,0.024660,-0.017755,0.032649,-24.725150,true,true,true,false
1733976372891,36.016162,129.324678,0.000000,9.510163,-1.639876,1.742913,1016.538818,-0.210785,0.437987,0.605799,-24.477432,true,true,true,false
1733976372911,36.016162,129.324678,0.000000,9.510163,-1.639876,1.742913,1016.534180,-0.210785,0.437987,0.605799,-27.305258,true,true,true,false
1733976377894,36.016162,129.324678,0.000000,9.241411,-1.450303,2.943297,1016.553955,-0.025829,0.020964,0.008754,-27.469080,true,true,true,false
1733976377922,36.016162,129.324678,0.000000,9.239824,-1.444301,2.951242,1016.571533,-0.007483,-0.011374,-0.003980,-24.635007,true,true,true,false
1733976382926,36.016162,129.324678,0.000000,9.527854,-1.729644,1.548670,1016.580322,-0.166226,-0.068402,-0.421001,-27.691031,true,true,true,false
1733976382948,36.016162,129.324678,0.000000,9.339348,-1.574879,2.542939,1016.580322,0.070164,0.102445,0.061952,-24.918627,true,true,true,false
1733976387918,36.016162,129.324678,0.000000,9.290263,-1.003929,2.975413,1016.552979,0.059394,-0.030366,-0.097583,-27.463795,true,true,true,false
1733976387937,36.016162,129.324678,0.000000,9.290263,-1.003929,2.975413,1016.552979,0.059394,-0.030366,-0.097583,-27.463795,true,true,true,false
1733976392957,36.016162,129.324678,0.000000,9.573851,-0.741104,1.990513,1016.566895,-0.209828,0.415493,0.118779,-27.580055,true,true,true,false
1733976392978,36.016162,129.324678,0.000000,9.573851,-0.741104,1.990513,1016.566895,-0.209828,0.415493,0.118779,-27.580055,true,true,true,false
1733976398005,36.016162,129.324678,0.000000,9.250333,-1.084989,3.069901,1016.529785,-0.097000,0.009992,-0.019689,-27.268267,true,true,true,false
1733976398033,36.016162,129.324678,0.000000,9.250333,-1.084989,3.069901,1016.529785,-0.097000,0.009992,-0.019689,-27.268267,true,true,true,false
1733976402999,36.016162,129.324678,0.000000,9.281242,-1.072301,2.979717,1016.573242,-0.089602,0.313339,0.269214,-24.644957,true,true,true,false
1733976403024,36.016162,129.324678,0.000000,9.281242,-1.072301,2.979717,1016.557129,-0.089602,0.313339,0.269214,-27.495502,true,true,true,false
1733976407976,36.016162,129.324678,0.000000,9.519355,-1.306504,1.960895,1016.562012,0.146337,-0.845883,-1.098983,-24.586699,true,true,true,false
1733976408015,36.016162,129.324678,0.000000,9.519355,-1.306504,1.960895,1016.565186,0.146337,-0.845883,-1.098983,-27.564201,true,true,true,false
1733976413008,36.016162,129.324678,0.000000,9.271665,-1.145161,2.982475,1016.551514,-0.384089,-0.063911,0.563338,-27.447941,true,true,true,false
1733976413046,36.016162,129.324678,0.000000,9.135368,-1.065614,3.402900,1016.551514,0.020358,0.170182,0.195585,-23.844247,true,true,true,false
1733976418036,36.016162,129.324678,0.000000,9.174581,-1.175721,3.258044,1016.564209,-0.215178,0.203675,0.496064,-27.553633,true,true,true,false
1733976418059,36.016162,129.324678,0.000000,9.219512,-1.184860,3.125180,1016.564209,-0.133217,0.373225,0.540343,-24.396105,true,true,true,false
1733976423052,36.016162,129.324678,0.000000,9.247431,-0.671362,3.194454,1016.611084,-0.086916,0.439124,0.301081,-27.944689,true,true,true,false
1733976423084,36.016162,129.324678,0.000000,9.247431,-0.671362,3.194454,1016.611084,-0.086916,0.439124,0.301081,-27.944689,true,true,true,false
1733976428059,36.016162,129.324678,0.000000,9.368728,-0.643681,2.825384,1016.554688,0.064726,-0.067397,-0.670603,-27.474363,true,true,true,false
1733976428101,36.016162,129.324678,0.000000,9.368728,-0.643681,2.825384,1016.537598,0.064726,-0.067397,-0.670603,-27.336966,true,true,true,false
1733976433059,36.016162,129.324678,0.000000,9.223303,-0.614218,3.274701,1016.599854,0.176632,-0.206993,-0.068865,-27.849567,true,true,true,false
1733976433101,36.016162,129.324678,0.000000,9.223303,-0.614218,3.274701,1016.584961,0.176632,-0.206993,-0.068865,-27.728022,true,true,true,false
1733976438022,36.016162,129.324678,0.000000,9.193150,-0.597053,3.361490,1016.558838,0.297765,-0.298379,-0.126923,-27.511356,true,true,true,false
1733976438049,36.016162,129.324678,0.000000,9.196326,-0.587024,3.354574,1016.558838,0.019256,-0.047440,0.057163,-24.070812,true,true,true,false
1733976443012,36.016162,129.324678,0.000000,9.180228,-0.838764,3.345138,1016.582031,-0.017319,-0.118917,-0.014803,-27.706884,true,true,true,false
1733976443058,36.016162,129.324678,0.000000,9.180228,-0.838764,3.345138,1016.582031,-0.017319,-0.118917,-0.014803,-27.706884,true,true,true,false
1733976448054,36.016162,129.324678,0.000000,9.091400,-1.118164,3.502324,1016.578857,0.006866,-0.004717,0.000393,-27.675177,true,true,true,false
1733976448078,36.016162,129.324678,0.000000,9.091400,-1.118164,3.502324,1016.578857,0.006866,-0.004717,0.000393,-27.675177,true,true,true,false
1733976453076,36.016162,129.324678,0.000000,9.609802,-1.676672,1.005297,1016.570801,-0.099733,-0.221930,-0.495332,-27.611763,true,true,true,false
1733976453100,36.016162,129.324678,0.000000,9.609802,-1.676672,1.005297,1016.565430,-0.099733,-0.221930,-0.495332,-27.564201,true,true,true,false
1733976458075,36.016162,129.324678,0.000000,9.491392,-2.109623,1.277944,1016.588623,-0.285387,-0.181628,-1.158234,-24.586706,true,true,true,false
1733976458102,36.016162,129.324678,0.000000,9.491392,-2.109623,1.277944,1016.590820,-0.285387,-0.181628,-1.158234,-27.775583,true,true,true,false
1733976463110,36.016162,129.324678,0.000000,9.336260,-1.649182,2.506914,1016.574707,-0.020122,0.011548,0.014180,-27.643469,true,true,true,false
1733976463129,36.016162,129.324678,0.000000,9.336260,-1.649182,2.506914,1016.574707,-0.020122,0.011548,0.014180,-27.643469,true,true,true,false
