timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),pressure(hPa),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1733962868231,36.015763,129.320904,0.704651,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962870245,36.015764,129.320905,0.056822,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962872242,36.015765,129.320905,0.003373,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962874261,36.015765,129.320905,0.000473,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962876246,36.015765,129.320905,0.000111,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962878248,36.015765,129.320905,0.000011,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962880252,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962882240,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962884262,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962886227,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962888256,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962890245,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962892241,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962894265,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962896246,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962898240,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962900255,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962902246,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962904247,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962906234,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962908246,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962910262,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962912238,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962914102,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962916234,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962918248,36.015765,129.320905,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962920241,36.015753,129.320908,0.724780,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962922189,36.015751,129.320909,0.238407,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962924063,36.015750,129.320908,0.096425,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962926181,36.015747,129.320908,0.129513,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962928168,36.015745,129.320908,0.129395,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962930187,36.015742,129.320908,0.164834,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962932184,36.015739,129.320907,0.169257,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962934181,36.015739,129.320908,0.063887,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962936189,36.015737,129.320906,0.090729,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962938185,36.015736,129.320906,0.036700,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962940181,36.015736,129.320906,0.048899,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962942177,36.015734,129.320903,0.161339,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962944171,36.015733,129.320901,0.109346,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962946176,36.015731,129.320899,0.113405,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962948175,36.015730,129.320898,0.088087,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962950173,36.015730,129.320897,0.040925,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962952190,36.015730,129.320896,0.055848,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962954156,36.015730,129.320895,0.038839,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962956182,36.015729,129.320895,0.075696,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962958191,36.015728,129.320895,0.048723,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962960203,36.015728,129.320894,0.045520,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962962196,36.015727,129.320895,0.017417,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962964195,36.015725,129.320890,0.201045,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962966201,36.015723,129.320888,0.112211,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962968182,36.015723,129.320890,0.018664,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962970197,36.015723,129.320890,0.010514,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962972189,36.015724,129.320891,0.058410,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962974188,36.015725,129.320894,0.129626,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962976194,36.015727,129.320896,0.133122,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962978201,36.015727,129.320899,0.135832,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962980195,36.015727,129.320901,0.098527,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962982180,36.015733,129.320908,0.372384,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962984202,36.015734,129.320906,0.079082,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962986244,36.015729,129.320902,0.114851,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962988246,36.015729,129.320903,0.020534,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962990252,36.015731,129.320896,0.160961,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962992226,36.015727,129.320888,0.531591,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962994240,36.015726,129.320885,0.217422,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962996239,36.015721,129.320881,0.256832,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733962998219,36.015720,129.320875,0.348792,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963000254,36.015720,129.320874,0.074969,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963002238,36.015714,129.320869,0.236122,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963004229,36.015718,129.320861,0.467983,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963006226,36.015718,129.320861,0.093630,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963008230,36.015717,129.320857,0.105180,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963010248,36.015715,129.320854,0.219039,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963012234,36.015715,129.320854,0.051749,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963014277,36.015711,129.320852,0.136528,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963016235,36.015709,129.320850,0.207091,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963018236,36.015708,129.320850,0.041572,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963020189,36.015709,129.320845,0.131111,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963022168,36.015708,129.320845,0.030670,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963024173,36.015708,129.320845,0.010125,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963026182,36.015708,129.320843,0.080172,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963028174,36.015713,129.320842,0.283034,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963030189,36.015713,129.320842,0.059778,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963032171,36.015715,129.320836,0.179703,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963034192,36.015716,129.320833,0.171308,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963036167,36.015716,129.320833,0.035125,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963038181,36.015715,129.320831,0.069137,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963040189,36.015718,129.320831,0.226373,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963042184,36.015719,129.320831,0.019455,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963044168,36.015724,129.320830,0.003775,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963046187,36.015721,129.320831,0.193587,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963048184,36.015721,129.320831,0.007689,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963050189,36.015721,129.320833,0.010552,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963052179,36.015724,129.320832,0.170024,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963054176,36.015724,129.320832,0.009649,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963056173,36.015721,129.320834,0.018457,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963058173,36.015717,129.320833,0.184953,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963060195,36.015716,129.320832,0.005528,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963062181,36.015712,129.320832,0.004148,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963064183,36.015714,129.320840,0.110232,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963066186,36.015714,129.320842,0.005117,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963068169,36.015715,129.320845,0.005578,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963070191,36.015711,129.320841,0.092799,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963072167,36.015710,129.320840,0.013456,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963074172,36.015706,129.320836,0.012010,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963076175,36.015704,129.320836,0.099691,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963078163,36.015703,129.320836,0.008497,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963080199,36.015699,129.320835,0.014362,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963082172,36.015702,129.320837,0.144078,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963084183,36.015703,129.320838,0.019167,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963086173,36.015704,129.320838,0.013778,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963088177,36.015707,129.320838,0.207121,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963090192,36.015708,129.320838,0.006705,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963092177,36.015709,129.320841,0.009686,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963094169,36.015709,129.320836,0.196298,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963096176,36.015709,129.320835,0.009661,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963098174,36.015715,129.320843,0.020573,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963100178,36.015715,129.320846,0.330182,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963102174,36.015715,129.320847,0.020191,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963104173,36.015714,129.320852,0.017276,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963106188,36.015714,129.320860,0.237780,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963108178,36.015714,129.320863,0.035467,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963110201,36.015714,129.320864,0.017609,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963112178,36.015714,129.320864,0.005971,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963114183,36.015715,129.320865,0.012769,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963116191,36.015715,129.320865,0.014824,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963118179,36.015715,129.320866,0.023846,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963120194,36.015715,129.320869,0.027493,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963122175,36.015714,129.320870,0.025041,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963124185,36.015710,129.320886,0.040767,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963126247,36.015707,129.320881,0.200497,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963128233,36.015707,129.320873,0.005673,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963130251,36.015707,129.320872,0.008423,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963132228,36.015707,129.320872,0.007920,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963134229,36.015707,129.320872,0.000542,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963136241,36.015707,129.320873,0.000977,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963138239,36.015707,129.320873,0.002755,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963140252,36.015707,129.320873,0.011531,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963142232,36.015707,129.320874,0.010532,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963144243,36.015706,129.320875,0.000618,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963146220,36.015706,129.320875,0.004676,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963148231,36.015706,129.320875,0.009367,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963150231,36.015705,129.320876,0.007185,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963152233,36.015705,129.320876,0.007284,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963154246,36.015705,129.320877,0.007479,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963156227,36.015705,129.320877,0.004447,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963158177,36.015705,129.320878,0.018253,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963160177,36.015705,129.320879,0.006184,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963162191,36.015705,129.320880,0.007406,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963164172,36.015705,129.320880,0.029139,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963166174,36.015705,129.320879,0.004730,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963168169,36.015705,129.320878,0.016172,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963170207,36.015705,129.320879,0.018528,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733963172172,36.015706,129.320880,0.124637,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
