timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),pressure(hPa),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1733968351117,36.012010,129.321879,1.133509,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968352112,36.012013,129.321895,1.131813,1.522586,1.784911,9.521880,1019.871826,-0.933613,1.001939,-0.169829,-54.985722,false,true,false,false
1733968352120,36.012013,129.321895,1.131813,1.522586,1.784911,9.521880,1019.871826,-0.933613,1.001939,-0.169829,-54.985722,false,true,false,false
1733968352983,36.012011,129.321917,1.135258,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968352993,36.012011,129.321917,1.135258,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968354024,36.012007,129.321929,1.122870,2.398813,3.360817,8.894997,1019.856201,-1.072426,-0.789444,-2.767935,-48.548880,false,true,false,false
1733968354033,36.012007,129.321929,1.122870,2.398813,3.360817,8.894997,1019.856201,-1.072426,-0.789444,-2.767935,-48.548880,false,true,false,false
1733968354118,36.011989,129.321943,1.328429,2.398813,3.360817,8.894997,1019.864014,-1.072426,-0.789444,-2.767935,-54.922306,false,true,false,false
1733968355118,36.011998,129.321944,1.131337,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968355125,36.011998,129.321944,1.131337,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968356121,36.011987,129.321957,1.129905,3.054768,2.531186,8.968382,1019.849854,-1.374038,0.835062,-0.399235,-54.800762,false,true,false,false
1733968356129,36.011987,129.321957,1.129905,3.054768,2.531186,8.968382,1019.849854,-1.374038,0.835062,-0.399235,-54.800762,false,true,false,false
1733968356863,36.011976,129.321965,1.109778,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968356874,36.011976,129.321965,1.109778,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968358002,36.011957,129.321976,1.097280,2.922027,2.939021,8.887873,1019.902344,-1.451987,-1.729949,1.603819,-55.239380,false,true,false,false
1733968358012,36.011957,129.321976,1.097280,2.922027,2.939021,8.887873,1019.902344,-1.451987,-1.729949,1.603819,-55.239380,false,true,false,false
1733968359102,36.011948,129.321983,1.108610,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968359115,36.011948,129.321983,1.108610,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968359128,36.011936,129.321988,1.340471,2.049229,2.642132,9.219011,1019.887451,-2.101901,-0.906335,0.250356,-55.112549,false,true,false,false
1733968360144,36.011936,129.321990,1.133266,0.114946,2.911625,9.363739,1019.872803,-0.847572,-2.425602,4.793475,-48.798925,false,true,false,false
1733968360153,36.011936,129.321990,1.133266,0.114946,2.911625,9.363739,1019.872803,-0.847572,-2.425602,4.793475,-48.798925,false,true,false,false
1733968361144,36.011923,129.321997,1.136168,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968361163,36.011923,129.321997,1.136168,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968362149,36.011911,129.322007,1.175824,-2.192604,2.237616,9.292789,1019.875977,-1.429823,-0.130719,-1.690900,-48.803607,false,true,false,false
1733968362168,36.011911,129.322007,1.175824,-2.192604,2.237616,9.292789,1019.875977,-1.429823,-0.130719,-1.690900,-48.803607,false,true,false,false
1733968363054,36.011899,129.322022,1.123419,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968363077,36.011899,129.322022,1.123419,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968364140,36.011897,129.322034,1.135070,3.846017,0.794746,8.985929,1019.825684,-1.904320,-2.353371,-0.682538,-48.510909,false,true,false,false
1733968364165,36.011897,129.322034,1.135070,3.846017,0.794746,8.985929,1019.825684,-1.904320,-2.353371,-0.682538,-48.510909,false,true,false,false
1733968364184,36.011904,129.322037,1.238917,3.846017,0.794746,8.985929,1019.820313,-1.904320,-2.353371,-0.682538,-54.557671,false,true,false,false
1733968364914,36.011896,129.322046,1.176001,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968364939,36.011896,129.322046,1.176001,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968366172,36.011897,129.322063,1.133545,1.116839,-0.396838,9.734761,1019.835449,-0.199859,0.784698,3.187044,-48.403551,false,true,false,false
1733968366194,36.011897,129.322063,1.133545,1.116839,-0.396838,9.734761,1019.832520,-0.199859,0.784698,3.187044,-54.658077,false,true,false,false
1733968366830,36.011900,129.322073,1.166563,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968366855,36.011900,129.322073,1.166563,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968367978,36.011912,129.322090,1.156698,5.873065,-0.180780,7.851416,1019.833496,-2.825246,-2.768876,3.988210,-48.333391,false,true,false,false
1733968367998,36.011912,129.322090,1.156698,5.873065,-0.180780,7.851416,1019.847656,-2.825246,-2.768876,3.988210,-54.784908,false,true,false,false
1733968369035,36.011917,129.322092,0.982002,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968369063,36.011917,129.322092,0.982002,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968369142,36.011913,129.322075,0.980596,5.486426,0.768746,8.091876,1019.792236,-2.962937,-0.759169,-0.990375,-47.897505,false,true,false,false
1733968369822,36.011922,129.322094,1.012143,4.434475,1.298105,8.649896,1019.815918,-1.793671,0.648381,1.286341,-54.520679,false,true,false,false
1733968369845,36.011922,129.322094,1.012143,4.434475,1.298105,8.649896,1019.815918,-1.793671,0.648381,1.286341,-54.520679,false,true,false,false
1733968371155,36.011932,129.322093,0.893704,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968371174,36.011932,129.322093,0.893704,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968371940,36.011934,129.322088,0.727010,0.421493,3.295117,9.226858,1019.807129,2.829832,-0.469959,0.733320,-54.446697,false,true,false,false
1733968371958,36.011934,129.322088,0.727010,0.421493,3.295117,9.226858,1019.807129,2.829832,-0.469959,0.733320,-54.446697,false,true,false,false
1733968373153,36.011935,129.322082,0.610891,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968373161,36.011935,129.322082,0.610891,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968373843,36.011937,129.322083,0.534716,-4.942722,4.581536,7.123857,1019.725098,-2.414959,-0.391683,1.423743,-47.244271,false,true,false,false
1733968373856,36.011937,129.322083,0.534716,-4.942722,4.581536,7.123857,1019.725098,-2.414959,-0.391683,1.423743,-47.244271,false,true,false,false
1733968374126,36.011927,129.322077,0.252268,-4.271451,4.410387,7.646798,1019.711182,0.210886,-0.960342,-0.435163,-53.654015,false,true,false,false
1733968375131,36.011937,129.322088,0.464892,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,false,true,false,false
1733968375144,36.011937,129.322088,0.464892,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,false,true,false,false
1733968375819,36.011936,129.322090,0.398257,-2.963427,4.219544,8.341698,1019.739990,-0.302264,0.501822,-0.624887,-47.351264,true,true,false,false
1733968375826,36.011936,129.322090,0.398257,-2.963427,4.219544,8.341698,1019.739990,-0.302264,0.501822,-0.624887,-47.351264,true,true,false,false
1733968377155,36.011938,129.322094,0.416683,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968377174,36.011938,129.322094,0.416683,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968377844,36.011941,129.322099,0.509338,-3.683039,2.392426,8.768230,1019.722900,-0.557092,0.873265,-0.280486,-46.929825,true,false,true,false
1733968377926,36.011941,129.322099,0.509338,-3.683039,2.392426,8.768230,1019.708740,-0.557092,0.873265,-0.280486,-53.632877,true,false,true,false
1733968379124,36.011942,129.322101,0.475537,-2.250240,2.995062,9.062913,1019.708984,-0.242124,0.074304,-1.547215,-53.632877,true,false,true,false
1733968379141,36.011944,129.322107,0.551142,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,false,true,false
1733968379147,36.011944,129.322107,0.551142,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,false,true,false
1733968379529,36.011946,129.322109,0.579107,-4.523608,4.753282,7.287911,1019.709229,-1.608242,1.407299,-1.745035,-53.638161,true,false,true,false
1733968379542,36.011946,129.322109,0.579107,-4.523608,4.753282,7.287911,1019.709229,-1.608242,1.407299,-1.745035,-53.638161,true,false,true,false
1733968381130,36.011951,129.322119,0.660044,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968381136,36.011951,129.322119,0.660044,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968381625,36.011953,129.322122,0.655761,-1.686045,2.718461,9.270253,1019.627686,0.982150,-0.932386,-1.395424,-52.961739,true,true,true,false
1733968381635,36.011953,129.322122,0.655761,-1.686045,2.718461,9.270253,1019.627686,0.982150,-0.932386,-1.395424,-52.961739,true,true,true,false
1733968382952,36.011955,129.322130,0.665989,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968382968,36.011955,129.322130,0.665989,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968383428,36.011954,129.322132,0.701653,-2.502032,4.082962,8.558012,1019.665039,0.816514,2.075224,0.355900,-53.273525,true,true,true,false
1733968383434,36.011954,129.322132,0.701653,-2.502032,4.082962,8.558012,1019.665039,0.816514,2.075224,0.355900,-53.273525,true,true,true,false
1733968384121,36.011950,129.322115,0.381667,-2.682630,3.312459,8.831844,1019.612549,-0.008453,-1.507230,-0.499723,-45.325327,true,true,true,false
1733968385146,36.011949,129.322144,0.761458,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733968385154,36.011949,129.322144,0.761458,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733968385267,36.011948,129.322145,0.811821,-1.724961,3.626433,8.946723,1019.665039,-1.102591,0.632852,1.178656,-53.273525,true,true,true,false
