timestamp(ms),latitude(deg),longitude(deg),speed(m/s),gravity_x(m/s^2),gravity_y(m/s^2),gravity_z(m/s^2),pressure(hPa),linear_accel_x(m/s^2),linear_accel_y(m/s^2),linear_accel_z(m/s^2),altitude(m),wifi_enabled,bluetooth_enabled,silent_mode,mobile_data_enabled
1733972434335,36.011858,129.322408,0.000000,9.552063,0.775118,2.080246,1017.759766,0.027437,0.002998,0.009892,-34.558504,true,true,true,false
1733972439294,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972439311,36.011858,129.322408,0.000000,9.552324,0.775397,2.078891,1017.764893,0.015205,0.009901,0.008853,-34.606693,true,true,true,false
1733972439324,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972439339,36.011858,129.322408,0.000000,9.552324,0.775397,2.078891,1017.764893,0.015205,0.009901,0.008853,-34.606693,true,true,true,false
1733972444326,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972444341,36.011858,129.322408,0.000000,9.552400,0.770339,2.080473,1017.782227,0.029495,0.002988,-0.002306,-37.662971,true,true,true,false
1733972444359,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972444375,36.011858,129.322408,0.000000,9.552240,0.770964,2.080971,1017.773682,-0.001471,0.009545,0.009167,-37.594273,true,true,true,false
1733972449346,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972449366,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972449380,36.011858,129.322408,0.000000,9.552989,0.775702,2.075765,1017.777588,0.033694,0.009596,0.019161,-37.625980,true,true,true,false
1733972449396,36.011858,129.322408,0.000000,9.553685,0.779768,2.071071,1017.777588,0.004268,0.012713,-0.007269,-34.632187,true,true,true,false
1733972454343,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972454361,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972454376,36.011858,129.322408,0.000000,9.571563,0.761586,1.993807,1017.761963,-0.004033,0.002164,0.017322,-37.493866,true,true,true,false
1733972454389,36.011858,129.322408,0.000000,9.571563,0.761586,1.993807,1017.761963,-0.004033,0.002164,0.017322,-37.493866,true,true,true,false
1733972459368,36.011858,129.322408,0.000000,9.559713,0.780280,2.042875,1017.732178,0.017393,-0.002165,-0.000621,-34.336773,true,true,true,false
1733972459395,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972459409,36.011858,129.322408,0.000000,9.559713,0.780280,2.042875,1017.717773,0.017393,-0.002165,-0.000621,-37.129234,true,true,true,false
1733972459422,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972464404,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972464429,36.011858,129.322408,0.000000,9.560150,0.779361,2.041112,1017.784180,-0.009380,0.008331,-0.003646,-37.678825,true,true,true,false
1733972464444,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972464460,36.011858,129.322408,0.000000,9.560150,0.779361,2.041112,1017.784180,-0.009380,0.008331,-0.003646,-37.678825,true,true,true,false
1733972469400,36.011858,129.322408,0.000000,9.561797,0.716723,2.056350,1017.759033,0.338526,-0.108596,0.210958,-34.615582,true,true,true,false
1733972469419,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972469434,36.011858,129.322408,0.000000,9.561797,0.716723,2.056350,1017.759033,0.338526,-0.108596,0.210958,-34.615582,true,true,true,false
1733972469450,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972474403,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972474429,36.011858,129.322408,0.000000,9.565718,0.753137,2.024824,1017.737793,-0.000583,-0.003752,-0.011301,-34.161016,true,true,true,false
1733972474448,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972474466,36.011858,129.322408,0.000000,9.565718,0.753137,2.024824,1017.737793,-0.000583,-0.003752,-0.011301,-34.161016,true,true,true,false
1733972479427,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972479452,36.011858,129.322408,0.000000,9.778581,0.571641,0.471907,1017.752197,-0.457654,0.120283,-0.261218,-34.550083,true,true,true,false
1733972479465,36.011858,129.322408,0.000000,9.778581,0.571641,0.471907,1017.752197,-0.457654,0.120283,-0.261218,-34.550083,true,true,true,false
1733972479480,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972484450,36.011858,129.322408,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972484472,36.011858,129.322408,0.000000,9.516746,0.816165,2.221605,1017.727783,0.053178,0.033777,0.026550,-37.213787,true,true,true,false
1733972484488,36.011858,129.322408,0.000000,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972484501,36.011858,129.322408,0.000000,9.514657,0.822921,2.228024,1017.751953,-0.002194,0.017444,0.029708,-34.357938,true,true,true,false
1733972487275,36.012681,129.321764,4.144588,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972487307,36.012681,129.321764,4.144588,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972487321,36.012681,129.321764,4.144588,9.513201,0.822043,2.234624,1017.716797,0.018415,0.003957,-0.000834,-37.123947,true,true,true,false
1733972487341,36.012681,129.321764,4.144588,9.513201,0.822043,2.234624,1017.716797,0.018415,0.003957,-0.000834,-37.123947,true,true,true,false
1733972495065,36.012707,129.321744,1.174945,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972495101,36.012707,129.321744,1.174945,9.528705,0.844749,2.158808,1017.695313,-0.088068,0.005192,-0.399070,-36.944275,true,true,true,false
1733972495117,36.012707,129.321744,1.174945,9.511501,0.818643,2.243065,1017.695313,-0.267189,0.007357,-0.557547,-33.922528,true,true,true,false
1733972495133,36.012707,129.321744,1.174945,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972502870,36.012745,129.321714,0.748940,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972502889,36.012745,129.321714,0.748940,9.669161,0.805227,1.424472,1017.681641,-0.003469,-0.065419,-0.143574,-36.828014,true,true,true,false
1733972502904,36.012745,129.321714,0.748940,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972502921,36.012745,129.321714,0.748940,9.669161,0.805227,1.424472,1017.681641,-0.003469,-0.065419,-0.143574,-36.828014,true,true,true,false
1733972507885,36.012699,129.321750,0.053539,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972507905,36.012699,129.321750,0.053539,9.659893,0.833519,1.470340,1017.668945,0.120720,-0.170325,-0.005088,-33.600019,true,true,true,false
1733972507923,36.012699,129.321750,0.053539,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972507937,36.012699,129.321750,0.053539,9.659893,0.833519,1.470340,1017.668945,0.120720,-0.170325,-0.005088,-33.600019,true,true,true,false
1733972512899,36.012574,129.321847,1.114237,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972512917,36.012574,129.321847,1.114237,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972512932,36.012574,129.321847,1.114237,9.639030,0.837030,1.599579,1017.707764,0.005115,0.012911,-0.009829,-34.088890,true,true,true,false
1733972512946,36.012574,129.321847,1.114237,9.639030,0.837030,1.599579,1017.707764,0.005115,0.012911,-0.009829,-34.088890,true,true,true,false
1733972517908,36.012389,129.321992,2.147026,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972517927,36.012389,129.321992,2.147026,9.643339,0.848482,1.567248,1017.699707,0.003199,0.011037,0.003349,-36.981266,true,true,true,false
1733972517943,36.012389,129.321992,2.147026,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972517958,36.012389,129.321992,2.147026,9.643339,0.848482,1.567248,1017.699707,0.003199,0.011037,0.003349,-36.981266,true,true,true,false
1733972522944,36.012684,129.321762,0.108084,9.646909,0.848718,1.544979,1017.712891,0.059484,0.006012,0.004069,-37.092239,true,true,true,false
1733972522964,36.012684,129.321762,0.108084,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972522983,36.012684,129.321762,0.108084,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972522999,36.012684,129.321762,0.108084,9.646909,0.848718,1.544979,1017.717773,0.059484,0.006012,0.004069,-37.129234,true,true,true,false
1733972527945,36.012687,129.321759,0.104101,9.649393,0.872707,1.515882,1017.741699,-0.136930,0.049061,-0.081755,-34.413453,true,true,true,false
1733972527969,36.012687,129.321759,0.104101,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972527985,36.012687,129.321759,0.104101,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972527998,36.012687,129.321759,0.104101,9.649393,0.872707,1.515882,1017.754883,-0.136930,0.049061,-0.081755,-37.435738,true,true,true,false
1733972532977,36.012689,129.321758,0.070467,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972533010,36.012689,129.321758,0.070467,9.752510,0.811341,0.632830,1017.708008,-0.297508,-0.157724,-0.738175,-37.049965,true,true,true,false
1733972533025,36.012689,129.321758,0.070467,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972533039,36.012689,129.321758,0.070467,9.752510,0.811341,0.632830,1017.708008,-0.297508,-0.157724,-0.738175,-37.049965,true,true,true,false
1733972537993,36.012689,129.321758,0.045288,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972538009,36.012689,129.321758,0.045288,9.596889,0.859536,1.825131,1017.693359,-0.014994,-0.011989,-0.000749,-36.928421,true,true,true,false
1733972538024,36.012689,129.321758,0.045288,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733972538038,36.012689,129.321758,0.045288,9.596889,0.859536,1.825131,1017.693359,-0.014994,-0.011989,-0.000749,-36.928421,true,true,true,false
1733972542999,36.012684,129.321761,0.008425,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733972543021,36.012684,129.321761,0.008425,9.601527,0.842100,1.808761,1017.706299,0.001915,-0.004129,0.010832,-33.722698,true,true,true,false
1733972543034,36.012684,129.321761,0.008425,9.601527,0.842100,1.808761,1017.706299,0.001915,-0.004129,0.010832,-33.722698,true,true,true,false
1733972543050,36.012684,129.321761,0.008425,-0.152816,0.163869,9.804090,1020.682617,-0.007596,-0.013034,0.055532,-61.990771,true,true,true,false
1733973414966,36.012121,129.322400,0.800611,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973414984,36.012121,129.322400,0.800611,6.772058,-7.071932,0.545027,1017.305176,-2.685156,0.930505,-1.098087,-33.243436,true,true,true,false
1733973415002,36.012130,129.322393,0.004669,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415023,36.012130,129.322393,0.004669,6.772058,-7.071932,0.545027,1017.304199,-2.685156,0.930505,-1.098087,-33.699562,true,true,true,false
1733973415048,36.012124,129.322398,0.000021,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415061,36.012124,129.322398,0.000021,6.772058,-7.071932,0.545027,1017.304199,-2.685156,0.930505,-1.098087,-33.699562,true,true,true,false
1733973415073,36.012123,129.322398,0.000020,6.772058,-7.071932,0.545027,1017.304199,-2.685156,0.930505,-1.098087,-33.699562,true,true,true,false
1733973415091,36.012122,129.322399,0.000012,6.772058,-7.071932,0.545027,1017.304199,-2.685156,0.930505,-1.098087,-33.699562,true,true,true,false
1733973415105,36.012122,129.322399,0.000009,6.772058,-7.071932,0.545027,1017.320068,-2.685156,0.930505,-1.098087,-33.831676,true,true,true,false
1733973415123,36.012121,129.322399,0.000004,6.772058,-7.071932,0.545027,1017.320068,-2.685156,0.930505,-1.098087,-33.831676,true,true,true,false
1733973415140,36.012121,129.322400,0.000000,5.658056,-7.962604,0.867895,1017.320068,2.197619,-3.879417,-2.828746,-30.788276,true,true,true,false
1733973415155,36.012123,129.322398,0.000020,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415171,36.012121,129.322400,0.000003,5.658056,-7.962604,0.867895,1017.320068,2.197619,-3.879417,-2.828746,-30.788276,true,true,true,false
1733973415189,36.012122,129.322399,0.000012,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415208,36.012121,129.322400,0.800611,5.658056,-7.962604,0.867895,1017.311279,2.197619,-3.879417,-2.828746,-33.757690,true,true,true,false
1733973415226,36.012121,129.322400,0.000001,5.658056,-7.962604,0.867895,1017.311279,2.197619,-3.879417,-2.828746,-33.757690,true,true,true,false
1733973415244,36.012130,129.322393,0.004669,5.658056,-7.962604,0.867895,1017.311279,2.197619,-3.879417,-2.828746,-33.757690,true,true,true,false
1733973415262,36.012122,129.322399,0.000009,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415276,36.012121,129.322400,0.000000,5.658056,-7.962604,0.867895,1017.311279,2.197619,-3.879417,-2.828746,-33.757690,true,true,true,false
1733973415295,36.012124,129.322398,0.000021,5.658056,-7.962604,0.867895,1017.311279,2.197619,-3.879417,-2.828746,-33.757690,true,true,true,false
1733973415316,36.012121,129.322399,0.000004,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415332,36.012121,129.322400,0.000000,5.777318,-7.920892,0.228442,1017.296143,-3.586623,-2.434330,4.093092,-33.630863,true,true,true,false
1733973415350,36.012123,129.322398,0.000020,5.777318,-7.920892,0.228442,1017.296143,-3.586623,-2.434330,4.093092,-33.630863,true,true,true,false
1733973415365,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415382,36.012122,129.322399,0.000012,5.777318,-7.920892,0.228442,1017.296143,-3.586623,-2.434330,4.093092,-33.630863,true,true,true,false
1733973415402,36.012121,129.322400,0.000000,5.777318,-7.920892,0.228442,1017.296143,-3.586623,-2.434330,4.093092,-33.630863,true,true,true,false
1733973415418,36.012122,129.322399,0.000009,5.777318,-7.920892,0.228442,1017.288574,-3.586623,-2.434330,4.093092,-33.567448,true,true,true,false
1733973415436,36.012121,129.322400,0.000003,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415455,36.012121,129.322400,0.000000,5.777318,-7.920892,0.228442,1017.288574,-3.586623,-2.434330,4.093092,-33.567448,true,true,true,false
1733973415472,36.012121,129.322399,0.000004,5.777318,-7.920892,0.228442,1017.288574,-3.586623,-2.434330,4.093092,-33.567448,true,true,true,false
1733973415491,36.012121,129.322400,0.000001,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415510,36.012121,129.322400,0.000000,4.751387,-8.392491,1.777797,1017.304688,3.674109,2.157691,-0.829693,-33.699562,true,true,true,false
1733973415528,36.012121,129.322400,0.000000,4.751387,-8.392491,1.777797,1017.304688,3.674109,2.157691,-0.829693,-33.699562,true,true,true,false
1733973415544,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415559,36.012121,129.322400,0.000003,4.751387,-8.392491,1.777797,1017.304688,3.674109,2.157691,-0.829693,-33.699562,true,true,true,false
1733973415575,36.012121,129.322400,0.000000,4.751387,-8.392491,1.777797,1017.304688,3.674109,2.157691,-0.829693,-33.699562,true,true,true,false
1733973415591,36.012121,129.322400,0.000001,4.751387,-8.392491,1.777797,1017.304688,3.674109,2.157691,-0.829693,-33.699562,true,true,true,false
1733973415610,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415630,36.012121,129.322400,0.000000,4.751387,-8.392491,1.777797,1017.287354,3.674109,2.157691,-0.829693,-33.556877,true,true,true,false
1733973415647,36.012121,129.322400,0.000000,4.751387,-8.392491,1.777797,1017.287354,3.674109,2.157691,-0.829693,-33.556877,true,true,true,false
1733973415669,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415685,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.287354,1.203908,-0.025036,0.851308,-30.608642,true,true,true,false
1733973415703,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.287354,1.203908,-0.025036,0.851308,-30.608642,true,true,true,false
1733973415721,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415738,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.306641,1.203908,-0.025036,0.851308,-33.720699,true,true,true,false
1733973415755,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.306641,1.203908,-0.025036,0.851308,-33.720699,true,true,true,false
1733973415774,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415791,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.306641,1.203908,-0.025036,0.851308,-33.720699,true,true,true,false
1733973415806,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.312988,1.203908,-0.025036,0.851308,-33.773544,true,true,true,false
1733973415825,36.012121,129.322400,0.000000,4.116307,-8.575236,2.385653,1017.312988,1.203908,-0.025036,0.851308,-33.773544,true,true,true,false
1733973415844,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415863,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.312988,2.706909,1.068016,-1.121599,-30.487572,true,true,true,false
1733973415882,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.312988,2.706909,1.068016,-1.121599,-30.487572,true,true,true,false
1733973415900,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415919,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.308105,2.706909,1.068016,-1.121599,-33.731270,true,true,true,false
1733973415935,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.308105,2.706909,1.068016,-1.121599,-33.731270,true,true,true,false
1733973415954,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973415975,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.308105,2.706909,1.068016,-1.121599,-33.731270,true,true,true,false
1733973415993,36.012121,129.322400,0.000000,3.973213,-8.787221,1.780005,1017.308105,2.706909,1.068016,-1.121599,-33.731270,true,true,true,false
1733973416013,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973416032,36.012121,129.322400,0.000000,7.051808,-6.790407,-0.576472,1017.294189,-4.197919,-1.826624,1.704141,-30.805384,true,true,true,false
1733973416061,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973416082,36.012121,129.322400,0.000000,7.051808,-6.790407,-0.576472,1017.294189,-4.197919,-1.826624,1.704141,-30.805384,true,true,true,false
1733973416099,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973416117,36.012121,129.322400,0.000000,7.051808,-6.790407,-0.576472,1017.299316,-4.197919,-1.826624,1.704141,-33.657284,true,true,true,false
1733973416135,36.012190,129.322207,0.004991,7.051808,-6.790407,-0.576472,1017.299316,-4.197919,-1.826624,1.704141,-33.657284,true,true,true,false
1733973416153,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973416171,36.012121,129.322400,0.000000,7.051808,-6.790407,-0.576472,1017.299316,-4.197919,-1.826624,1.704141,-33.657284,true,true,true,false
1733973416187,36.012190,129.322209,0.138281,7.051808,-6.790407,-0.576472,1017.299316,-4.197919,-1.826624,1.704141,-33.657284,true,true,true,false
1733973416206,36.012121,129.322400,0.000000,7.051808,-6.790407,-0.576472,1017.299316,-4.197919,-1.826624,1.704141,-33.657284,true,true,true,false
1733973416225,36.012121,129.322400,0.000000,-1.636807,2.118102,9.434240,1019.984131,-0.395870,0.884227,0.916193,-55.915802,true,true,true,false
1733973416239,36.012191,129.322208,0.106818,7.069487,-6.785483,0.386930,1017.297363,-3.782248,-0.411786,-2.342993,-30.310535,true,true,true,false
1733973416258,36.012191,129.322208,0.167897,7.069487,-6.785483,0.386930,1017.297363,-3.782248,-0.411786,-2.342993,-30.310535,true,true,true,false
1733973416275,36.012192,129.322208,0.034742,7.069487,-6.785483,0.386930,1017.297363,-3.782248,-0.411786,-2.342993,-30.310535,true,true,true,false
1733973416296,36.012190,129.322207,0.004991,7.069487,-6.785483,0.386930,1017.297363,-3.782248,-0.411786,-2.342993,-30.310535,true,true,true,false
